,date,open,high,low,close,tick_volume,spread,real_volume
79,8/1/2019 22:00,20999,21029,20850,20901,7174,1,0
80,8/1/2019 21:30,20817,21067,20758,20997,9067,1,0
81,8/1/2019 21:00,20976,21013,20672,20821,8427,1,0
82,8/1/2019 20:30,21456,21548,20816,20974,10675,1,0
83,8/1/2019 20:00,21678,21698,21438,21456,3188,1,0
84,8/1/2019 19:30,21730,21735,21665,21677,2086,1,0
85,8/1/2019 19:00,21751,21755,21690,21731,2960,1,0
86,8/1/2019 18:30,21763,21802,21704,21750,4428,1,0
87,8/1/2019 18:00,21721,21776,21685,21763,4546,1,0
88,8/1/2019 17:30,21684,21758,21649,21721,5826,1,0
89,8/1/2019 17:00,21485,21686,21471,21683,7205,1,0
90,8/1/2019 16:30,21476,21588,21407,21485,10251,1,0
91,7/31/2019 22:30,21524,21528,21282,21282,6926,1,0
92,7/31/2019 22:00,21452,21580,21365,21524,5378,1,0
93,7/31/2019 21:30,21684,21730,21129,21455,7025,1,0
94,7/31/2019 21:00,21735,21778,21653,21684,3818,1,0
95,7/31/2019 20:30,21725,21766,21682,21734,1924,1,0
96,7/31/2019 20:00,21705,21749,21685,21725,1643,1,0
97,7/31/2019 19:30,21686,21749,21615,21701,3038,1,0
98,7/31/2019 19:00,21787,21793,21677,21686,2997,1,0
99,7/31/2019 18:30,21788,21817,21750,21787,3150,1,0
100,7/31/2019 18:00,21824,21875,21779,21788,3763,1,0
101,7/31/2019 17:30,21749,21836,21713,21825,5242,1,0
102,7/31/2019 17:00,21906,21992,21727,21748,7460,1,0
103,7/31/2019 16:30,21861,22135,21848,21910,12433,1,0
104,7/30/2019 22:30,20942,20946,20834,20892,1958,1,0
105,7/30/2019 22:00,20948,20991,20930,20941,1500,1,0
106,7/30/2019 21:30,20983,20986,20938,20949,1241,1,0
107,7/30/2019 21:00,20876,21015,20876,20982,2004,1,0
108,7/30/2019 20:30,20841,20886,20839,20876,1241,1,0
109,7/30/2019 20:00,20790,20848,20788,20842,1289,1,0
110,7/30/2019 19:30,20800,20814,20776,20790,1434,1,0
111,7/30/2019 19:00,20789,20825,20774,20799,1434,1,0
112,7/30/2019 18:30,20801,20830,20779,20789,1392,1,0
113,7/30/2019 18:00,20767,20815,20765,20802,1865,1,0
114,7/30/2019 17:30,20755,20791,20731,20767,2422,1,0
115,7/30/2019 17:00,20786,20838,20752,20757,2197,1,0
116,7/30/2019 16:30,20927,20956,20781,20787,3082,1,0
117,7/29/2019 22:30,21032,21035,20967,20976,1627,1,0
118,7/29/2019 22:00,21044,21049,21021,21031,1159,1,0
119,7/29/2019 21:30,21041,21050,21020,21044,1242,1,0
120,7/29/2019 21:00,21010,21045,21000,21040,1043,1,0
121,7/29/2019 20:30,21037,21045,21005,21009,972,1,0
122,7/29/2019 20:00,21016,21039,20993,21038,1043,1,0
123,7/29/2019 19:30,21053,21059,20983,21016,1365,1,0
124,7/29/2019 19:00,21057,21060,21013,21053,1388,1,0
125,7/29/2019 18:30,21027,21064,21017,21057,1322,1,0
126,7/29/2019 18:00,20971,21030,20959,21026,1479,1,0
127,7/29/2019 17:30,20940,20999,20924,20969,1578,1,0
128,7/29/2019 17:00,20895,20952,20880,20938,2351,1,0
129,7/29/2019 16:30,20882,20969,20867,20895,2771,1,0
130,7/26/2019 22:30,20813,20851,20781,20783,1474,1,0
131,7/26/2019 22:00,20817,20817,20789,20814,851,1,0
132,7/26/2019 21:30,20794,20828,20791,20816,691,1,0
133,7/26/2019 21:00,20800,20813,20787,20793,764,1,0
134,7/26/2019 20:30,20793,20802,20785,20800,891,1,0
135,7/26/2019 20:00,20784,20802,20775,20793,938,1,0
136,7/26/2019 19:30,20794,20802,20780,20783,864,1,0
137,7/26/2019 19:00,20812,20828,20790,20794,1028,1,0
138,7/26/2019 18:30,20819,20840,20794,20810,1201,1,0
139,7/26/2019 18:00,20822,20855,20795,20819,1802,1,0
140,7/26/2019 17:30,20815,20833,20773,20823,1744,1,0
141,7/26/2019 17:00,20862,20971,20797,20815,2759,1,0
142,7/26/2019 16:30,20753,20877,20749,20863,3307,1,0
143,7/25/2019 22:30,20729,20736,20672,20701,1692,1,0
144,7/25/2019 22:00,20717,20733,20681,20726,1181,1,0
145,7/25/2019 21:30,20761,20766,20715,20720,873,1,0
146,7/25/2019 21:00,20724,20783,20724,20760,1023,1,0
147,7/25/2019 20:30,20737,20760,20720,20725,1210,1,0
148,7/25/2019 20:00,20749,20749,20710,20737,1243,1,0
149,7/25/2019 19:30,20801,20814,20729,20750,1758,1,0
150,7/25/2019 19:00,20835,20835,20792,20804,1385,1,0
151,7/25/2019 18:30,20808,20838,20787,20834,1630,1,0
152,7/25/2019 18:00,20850,20868,20791,20808,1625,1,0
153,7/25/2019 17:30,20844,20887,20841,20851,2008,1,0
154,7/25/2019 17:00,20831,20865,20804,20844,2472,1,0
155,7/25/2019 16:30,20918,20922,20771,20832,3303,1,0
156,7/24/2019 22:30,20852,20863,20819,20862,1873,1,0
157,7/24/2019 22:00,20806,20861,20796,20851,1641,1,0
158,7/24/2019 21:30,20738,20806,20737,20806,1342,1,0
159,7/24/2019 21:00,20738,20752,20716,20737,1279,1,0
160,7/24/2019 20:30,20782,20784,20727,20739,1132,1,0
161,7/24/2019 20:00,20816,20819,20780,20781,1137,1,0
162,7/24/2019 19:30,20785,20822,20784,20817,1365,1,0
163,7/24/2019 19:00,20779,20807,20775,20784,1457,1,0
164,7/24/2019 18:30,20788,20817,20772,20778,1703,1,0
165,7/24/2019 18:00,20791,20799,20755,20789,1905,1,0
166,7/24/2019 17:30,20877,20905,20778,20790,1973,1,0
167,7/24/2019 17:00,20866,20906,20845,20876,2403,1,0
168,7/24/2019 16:30,20795,20914,20795,20868,3192,1,0
169,7/23/2019 22:30,20858,20890,20841,20872,1370,1,0
170,7/23/2019 22:00,20844,20863,20824,20858,989,1,0
171,7/23/2019 21:30,20815,20846,20800,20845,1110,1,0
172,7/23/2019 21:00,20822,20840,20798,20815,1372,1,0
173,7/23/2019 20:30,20751,20834,20749,20822,1929,1,0
174,7/23/2019 20:00,20770,20773,20739,20751,1013,1,0
175,7/23/2019 19:30,20758,20787,20742,20771,1108,1,0
176,7/23/2019 19:00,20760,20779,20736,20757,1338,1,0
177,7/23/2019 18:30,20817,20820,20728,20761,1747,1,0
178,7/23/2019 18:00,20811,20826,20769,20816,1387,1,0
179,7/23/2019 17:30,20816,20839,20791,20811,1483,1,0
180,7/23/2019 17:00,20783,20847,20752,20815,2255,1,0
181,7/23/2019 16:30,20829,20847,20742,20783,2891,1,0
182,7/22/2019 22:30,20683,20717,20662,20712,1708,1,0
183,7/22/2019 22:00,20648,20694,20645,20682,1435,1,0
184,7/22/2019 21:30,20633,20649,20614,20649,958,1,0
185,7/22/2019 21:00,20624,20642,20616,20632,937,1,0
186,7/22/2019 20:30,20601,20635,20599,20625,990,1,0
187,7/22/2019 20:00,20617,20619,20587,20602,1101,1,0
188,7/22/2019 19:30,20625,20630,20603,20618,985,1,0
189,7/22/2019 19:00,20624,20642,20600,20624,1377,1,0
190,7/22/2019 18:30,20597,20626,20587,20625,1555,1,0
191,7/22/2019 18:00,20619,20636,20583,20597,1998,1,0
192,7/22/2019 17:30,20615,20627,20575,20618,2129,1,0
193,7/22/2019 17:00,20603,20619,20560,20615,2586,1,0
194,7/22/2019 16:30,20438,20624,20433,20603,3887,1,0
195,7/19/2019 22:30,20310,20329,20238,20253,2393,1,0
196,7/19/2019 22:00,20372,20373,20267,20309,2093,1,0
197,7/19/2019 21:30,20387,20410,20343,20373,1793,1,0
198,7/19/2019 21:00,20482,20496,20384,20385,2083,1,0
199,7/19/2019 20:30,20495,20496,20456,20482,1267,1,0
200,7/19/2019 20:00,20499,20499,20456,20497,858,1,0
201,7/19/2019 19:30,20503,20514,20489,20498,1095,1,0
202,7/19/2019 19:00,20453,20508,20453,20505,1080,1,0
203,7/19/2019 18:30,20501,20510,20426,20456,1710,1,0
204,7/19/2019 18:00,20497,20530,20481,20499,1328,1,0
205,7/19/2019 17:30,20549,20555,20462,20496,1828,1,0
206,7/19/2019 17:00,20510,20556,20469,20549,1976,1,0
207,7/19/2019 16:30,20628,20628,20467,20511,2141,1,0
208,7/18/2019 22:30,20533,20562,20511,20562,1840,1,0
209,7/18/2019 22:00,20560,20586,20506,20533,1391,1,0
210,7/18/2019 21:30,20539,20559,20531,20559,1365,1,0
211,7/18/2019 21:00,20478,20545,20476,20540,1218,1,0
212,7/18/2019 20:30,20485,20495,20460,20478,810,1,0
213,7/18/2019 20:00,20473,20499,20469,20484,1020,1,0
214,7/18/2019 19:30,20459,20480,20442,20473,1050,1,0
215,7/18/2019 19:00,20403,20477,20390,20460,1308,1,0
216,7/18/2019 18:30,20397,20431,20387,20404,1618,1,0
217,7/18/2019 18:00,20465,20470,20374,20398,1589,1,0
218,7/18/2019 17:30,20496,20504,20451,20464,1467,1,0
219,7/18/2019 17:00,20523,20543,20486,20494,2043,1,0
220,7/18/2019 16:30,20434,20574,20434,20522,3043,1,0
221,7/17/2019 22:30,20409,20416,20337,20340,1634,1,0
222,7/17/2019 22:00,20434,20435,20403,20408,995,1,0
223,7/17/2019 21:30,20461,20467,20417,20434,841,1,0
224,7/17/2019 21:00,20487,20489,20445,20461,804,1,0
225,7/17/2019 20:30,20479,20490,20462,20488,687,1,0
226,7/17/2019 20:00,20501,20502,20462,20479,684,1,0
227,7/17/2019 19:30,20469,20508,20460,20501,681,1,0
228,7/17/2019 19:00,20485,20498,20460,20469,916,1,0
229,7/17/2019 18:30,20454,20495,20445,20484,978,1,0
230,7/17/2019 18:00,20458,20468,20440,20456,1325,1,0
231,7/17/2019 17:30,20428,20475,20415,20457,1571,1,0
232,7/17/2019 17:00,20451,20461,20397,20428,1520,1,0
233,7/17/2019 16:30,20383,20464,20372,20452,1988,1,0
234,7/16/2019 22:30,20457,20491,20423,20441,1746,1,0
235,7/16/2019 22:00,20430,20486,20424,20460,1247,1,0
236,7/16/2019 21:30,20405,20438,20385,20429,1241,1,0
237,7/16/2019 21:00,20371,20411,20370,20405,1240,1,0
238,7/16/2019 20:30,20429,20434,20369,20372,1187,1,0
239,7/16/2019 20:00,20399,20454,20398,20431,1287,1,0
240,7/16/2019 19:30,20381,20412,20377,20398,1280,1,0
241,7/16/2019 19:00,20485,20486,20349,20379,1893,1,0
242,7/16/2019 18:30,20505,20517,20481,20485,1033,1,0
243,7/16/2019 18:00,20566,20572,20494,20506,1170,1,0
244,7/16/2019 17:30,20583,20596,20544,20566,1299,1,0
245,7/16/2019 17:00,20599,20600,20546,20582,1754,1,0
246,7/16/2019 16:30,20442,20609,20423,20598,2160,1,0
247,7/15/2019 22:30,20507,20519,20475,20502,1049,1,0
248,7/15/2019 22:00,20506,20519,20497,20510,671,1,0
249,7/15/2019 21:30,20496,20513,20493,20506,462,1,0
250,7/15/2019 21:00,20491,20507,20486,20496,590,1,0
251,7/15/2019 20:30,20478,20496,20466,20491,467,1,0
252,7/15/2019 20:00,20442,20479,20441,20478,629,1,0
253,7/15/2019 19:30,20455,20458,20410,20443,789,1,0
254,7/15/2019 19:00,20484,20492,20451,20457,616,1,0
255,7/15/2019 18:30,20492,20503,20474,20484,727,1,0
256,7/15/2019 18:00,20494,20508,20480,20492,754,1,0
257,7/15/2019 17:30,20508,20518,20486,20492,900,1,0
258,7/15/2019 17:00,20513,20539,20483,20510,1385,1,0
259,7/15/2019 16:30,20437,20584,20433,20514,1735,1,0
260,7/12/2019 22:30,20323,20346,20308,20327,1609,1,0
261,7/12/2019 22:00,20326,20328,20311,20322,1014,1,0
262,7/12/2019 21:30,20330,20340,20314,20327,1009,1,0
263,7/12/2019 21:00,20310,20342,20309,20329,832,1,0
264,7/12/2019 20:30,20343,20343,20279,20310,889,1,0
265,7/12/2019 20:00,20377,20382,20329,20351,812,1,0
266,7/12/2019 19:30,20364,20383,20354,20377,885,1,0
267,7/12/2019 19:00,20388,20395,20363,20365,1096,1,0
268,7/12/2019 18:30,20390,20397,20378,20390,1180,1,0
269,7/12/2019 18:00,20370,20394,20359,20388,1497,1,0
270,7/12/2019 17:30,20373,20392,20331,20371,1998,0,0
271,7/12/2019 17:00,20359,20394,20340,20373,2355,1,0
272,7/12/2019 16:30,20276,20394,20248,20359,3316,1,0
273,7/11/2019 22:30,20245,20267,20178,20184,1713,1,0
274,7/11/2019 22:00,20253,20282,20231,20244,1153,1,0
275,7/11/2019 21:30,20222,20255,20219,20252,953,1,0
276,7/11/2019 21:00,20276,20283,20214,20223,1448,1,0
277,7/11/2019 20:30,20308,20317,20249,20276,1743,1,0
278,7/11/2019 20:00,20375,20376,20306,20308,1183,1,0
279,7/11/2019 19:30,20395,20400,20366,20374,921,1,0
280,7/11/2019 19:00,20413,20423,20375,20395,1029,1,0
281,7/11/2019 18:30,20407,20424,20387,20410,1177,1,0
282,7/11/2019 18:00,20396,20434,20389,20408,1683,1,0
283,7/11/2019 17:30,20349,20403,20331,20396,1875,1,0
284,7/11/2019 17:00,20397,20411,20337,20349,2220,0,0
285,7/11/2019 16:30,20358,20435,20352,20397,2509,1,0
286,7/10/2019 22:30,20340,20351,20302,20316,1636,1,0
287,7/10/2019 22:00,20321,20345,20298,20342,997,1,0
288,7/10/2019 21:30,20289,20327,20285,20321,1074,1,0
289,7/10/2019 21:00,20333,20357,20270,20290,1035,1,0
290,7/10/2019 20:30,20337,20355,20329,20334,761,1,0
291,7/10/2019 20:00,20319,20343,20308,20337,811,1,0
292,7/10/2019 19:30,20299,20331,20294,20319,824,1,0
293,7/10/2019 19:00,20330,20346,20286,20299,1007,1,0
294,7/10/2019 18:30,20226,20337,20223,20328,1211,1,0
295,7/10/2019 18:00,20257,20285,20216,20225,1764,1,0
296,7/10/2019 17:30,20285,20343,20251,20257,1765,1,0
297,7/10/2019 17:00,20347,20357,20279,20285,1963,1,0
298,7/10/2019 16:30,20199,20370,20199,20347,2400,1,0
299,7/9/2019 22:30,20082,20148,20073,20131,1582,1,0
300,7/9/2019 22:00,20108,20113,20059,20081,1010,1,0
301,7/9/2019 21:30,20115,20123,20100,20108,680,1,0
302,7/9/2019 21:00,20137,20148,20108,20114,868,1,0
303,7/9/2019 20:30,20102,20137,20097,20137,643,1,0
304,7/9/2019 20:00,20093,20108,20074,20101,850,1,0
305,7/9/2019 19:30,20102,20123,20089,20093,1028,1,0
306,7/9/2019 19:00,20077,20111,20064,20102,988,1,0
307,7/9/2019 18:30,20013,20081,20007,20076,1068,1,0
308,7/9/2019 18:00,20005,20034,19978,20013,1480,1,0
309,7/9/2019 17:30,20024,20058,19992,20005,1610,1,0
310,7/9/2019 17:00,20023,20076,19995,20026,2140,1,0
311,7/9/2019 16:30,19896,20034,19888,20023,2590,1,0
312,7/8/2019 22:30,19994,20004,19972,19997,1404,1,0
313,7/8/2019 22:00,19999,20015,19976,19992,1006,1,0
314,7/8/2019 21:30,19932,20002,19929,19998,992,1,0
315,7/8/2019 21:00,19964,19973,19930,19934,1080,1,0
316,7/8/2019 20:30,19989,19997,19954,19964,888,1,0
317,7/8/2019 20:00,19997,20007,19975,19989,857,1,0
318,7/8/2019 19:30,19983,20006,19974,19998,823,1,0
319,7/8/2019 19:00,19991,20008,19964,19989,1052,1,0
320,7/8/2019 18:30,20010,20012,19950,19991,1124,1,0
321,7/8/2019 18:00,19924,20016,19919,20013,1620,1,0
322,7/8/2019 17:30,19959,19985,19903,19924,1483,1,0
323,7/8/2019 17:00,19885,19972,19871,19959,2044,1,0
324,7/8/2019 16:30,20064,20137,19841,19885,3089,1,0
325,7/5/2019 22:30,20482,20487,20372,20424,1576,1,0
326,7/5/2019 22:00,20501,20503,20450,20481,1157,1,0
327,7/5/2019 21:30,20490,20506,20478,20499,875,1,0
328,7/5/2019 21:00,20475,20493,20467,20490,744,1,0
329,7/5/2019 20:30,20468,20494,20454,20476,839,1,0
330,7/5/2019 20:00,20428,20468,20412,20468,883,1,0
331,7/5/2019 19:30,20429,20453,20424,20427,946,1,0
332,7/5/2019 19:00,20389,20439,20376,20430,1000,1,0
333,7/5/2019 18:30,20387,20397,20353,20388,1213,1,0
334,7/5/2019 18:00,20383,20400,20358,20387,1487,1,0
335,7/5/2019 17:30,20381,20404,20338,20380,1788,1,0
336,7/5/2019 17:00,20395,20445,20371,20383,1848,1,0
337,7/5/2019 16:30,20356,20445,20356,20394,2130,1,0
338,7/3/2019 20:00,20438,20438,20438,20438,1,4,0
339,7/3/2019 19:30,20392,20434,20381,20433,1257,1,0
340,7/3/2019 19:00,20370,20399,20366,20391,781,1,0
341,7/3/2019 18:30,20357,20385,20352,20369,954,1,0
342,7/3/2019 18:00,20367,20375,20341,20357,1063,1,0
343,7/3/2019 17:30,20330,20382,20318,20365,1313,1,0
344,7/3/2019 17:00,20327,20336,20293,20331,1324,1,0
345,7/3/2019 16:30,20308,20349,20267,20327,1322,1,0
346,7/2/2019 22:30,20246,20264,20223,20264,1340,1,0
347,7/2/2019 22:00,20218,20259,20217,20245,994,1,0
348,7/2/2019 21:30,20208,20224,20202,20217,671,1,0
349,7/2/2019 21:00,20203,20224,20191,20207,688,1,0
350,7/2/2019 20:30,20188,20214,20180,20203,598,1,0
351,7/2/2019 20:00,20201,20219,20174,20189,753,1,0
352,7/2/2019 19:30,20204,20214,20168,20200,888,1,0
353,7/2/2019 19:00,20230,20258,20196,20201,916,1,0
354,7/2/2019 18:30,20257,20260,20191,20228,1000,1,0
355,7/2/2019 18:00,20281,20294,20254,20257,858,1,0
356,7/2/2019 17:30,20283,20311,20252,20284,1243,1,0
357,7/2/2019 17:00,20242,20293,20210,20281,1768,1,0
358,7/2/2019 16:30,20164,20265,20150,20242,2218,1,0
359,7/1/2019 22:30,20148,20192,20117,20140,1613,1,0
360,7/1/2019 22:00,20070,20153,20066,20147,1127,1,0
361,7/1/2019 21:30,20078,20110,20065,20072,919,1,0
362,7/1/2019 21:00,20147,20151,20081,20081,996,1,0
363,7/1/2019 20:30,20147,20176,20131,20148,1040,1,0
364,7/1/2019 20:00,20111,20150,20082,20149,1190,1,0
365,7/1/2019 19:30,20182,20199,20098,20109,1012,1,0
366,7/1/2019 19:00,20223,20228,20164,20184,935,1,0
367,7/1/2019 18:30,20235,20269,20207,20222,1156,1,0
368,7/1/2019 18:00,20295,20311,20227,20233,993,1,0
369,7/1/2019 17:30,20264,20300,20249,20293,1144,1,0
370,7/1/2019 17:00,20344,20397,20235,20263,1638,1,0
371,7/1/2019 16:30,20372,20446,20304,20341,2272,1,0
372,6/28/2019 22:30,19739,19802,19720,19793,1571,1,0
373,6/28/2019 22:00,19729,19748,19711,19732,991,1,0
374,6/28/2019 21:30,19815,19822,19715,19728,907,1,0
375,6/28/2019 21:00,19802,19825,19791,19815,746,1,0
376,6/28/2019 20:30,19829,19837,19789,19804,644,1,0
377,6/28/2019 20:00,19893,19897,19826,19829,767,1,0
378,6/28/2019 19:30,19911,19939,19891,19893,969,1,0
379,6/28/2019 19:00,19863,19926,19858,19913,1117,1,0
380,6/28/2019 18:30,19797,19872,19790,19864,1157,1,0
381,6/28/2019 18:00,19817,19821,19782,19797,1213,1,0
382,6/28/2019 17:30,19787,19829,19747,19819,1408,1,0
383,6/28/2019 17:00,19734,19791,19705,19786,1834,1,0
384,6/28/2019 16:30,19935,19935,19723,19734,1956,1,0
385,6/27/2019 22:30,20000,20006,19966,19971,974,1,0
386,6/27/2019 22:00,19997,20001,19988,20000,445,1,0
387,6/27/2019 21:30,20010,20017,19988,19997,580,1,0
388,6/27/2019 21:00,19996,20013,19985,20009,502,1,0
389,6/27/2019 20:30,20003,20024,19993,19997,661,1,0
390,6/27/2019 20:00,19990,20007,19990,20003,590,1,0
391,6/27/2019 19:30,20009,20038,19990,19990,726,1,0
392,6/27/2019 19:00,19979,20037,19971,20009,1180,1,0
393,6/27/2019 18:30,20011,20011,19957,19980,1340,1,0
394,6/27/2019 18:00,20057,20076,19989,20011,2263,1,0
395,6/27/2019 17:30,20082,20088,20010,20056,2020,1,0
396,6/27/2019 17:00,20121,20133,20067,20081,2484,1,0
397,6/27/2019 16:30,20031,20156,20031,20122,3196,1,0
398,6/26/2019 22:30,19995,20020,19978,19987,1869,1,0
399,6/26/2019 22:00,19964,20019,19956,19999,1509,1,0
400,6/26/2019 21:30,19953,19974,19927,19965,1632,1,0
401,6/26/2019 21:00,19981,19989,19931,19954,1295,1,0
402,6/26/2019 20:30,19998,20011,19954,19981,1464,1,0
403,6/26/2019 20:00,20052,20054,19998,19999,1288,1,0
404,6/26/2019 19:30,20067,20091,20050,20052,1247,1,0
405,6/26/2019 19:00,20062,20071,20038,20068,1532,1,0
406,6/26/2019 18:30,20010,20062,19951,20061,1777,1,0
407,6/26/2019 18:00,20021,20037,19956,20005,1567,1,0
408,6/26/2019 17:30,20033,20053,19996,20019,1717,1,0
409,6/26/2019 17:00,20090,20097,19988,20025,2101,1,0
410,6/26/2019 16:30,19804,20092,19803,20092,2520,1,0
411,6/25/2019 22:30,19567,19619,19547,19564,1965,1,0
412,6/25/2019 22:00,19627,19641,19533,19568,1593,1,0
413,6/25/2019 21:30,19706,19706,19603,19626,1760,1,0
414,6/25/2019 21:00,19724,19744,19700,19706,1210,1,0
415,6/25/2019 20:30,19739,19773,19719,19724,1401,1,0
416,6/25/2019 20:00,19736,19747,19659,19736,1513,1,0
417,6/25/2019 19:30,19790,19799,19700,19737,1308,1,0
418,6/25/2019 19:00,19776,19808,19755,19791,990,1,0
419,6/25/2019 18:30,19773,19810,19760,19776,1050,1,0
420,6/25/2019 18:00,19825,19840,19771,19773,1145,1,0
421,6/25/2019 17:30,19822,19834,19780,19824,1483,1,0
422,6/25/2019 17:00,19852,19866,19766,19823,1511,1,0
423,6/25/2019 16:30,19876,19923,19830,19849,1244,1,0
424,6/24/2019 22:30,19892,19935,19850,19852,1695,1,0
425,6/24/2019 22:00,19909,19919,19891,19891,1249,1,0
426,6/24/2019 21:30,19898,19913,19885,19912,1053,1,0
427,6/24/2019 21:00,19900,19917,19892,19898,951,1,0
428,6/24/2019 20:30,19908,19919,19891,19901,922,1,0
429,6/24/2019 20:00,19915,19939,19904,19908,699,1,0
430,6/24/2019 19:30,19905,19924,19892,19916,911,1,0
431,6/24/2019 19:00,19948,19958,19894,19904,1213,1,0
432,6/24/2019 18:30,19948,19959,19935,19949,1441,1,0
433,6/24/2019 18:00,19974,19986,19928,19946,1521,1,0
434,6/24/2019 17:30,19953,19985,19934,19975,1708,1,0
435,6/24/2019 17:00,19958,20013,19925,19952,1899,1,0
436,6/24/2019 16:30,19881,19997,19868,19959,2220,1,0
437,6/21/2019 22:30,19974,19996,19864,19866,1638,1,0
438,6/21/2019 22:00,19989,20006,19967,19973,940,1,0
439,6/21/2019 21:30,20003,20006,19983,19988,944,1,0
440,6/21/2019 21:00,20043,20056,19997,20001,924,1,0
441,6/21/2019 20:30,20058,20061,20022,20046,869,1,0
442,6/21/2019 20:00,20040,20083,20033,20057,1108,1,0
443,6/21/2019 19:30,19990,20043,19971,20040,1039,1,0
444,6/21/2019 19:00,19989,20006,19958,19990,1296,1,0
445,6/21/2019 18:30,20021,20038,19970,19991,1781,1,0
446,6/21/2019 18:00,19989,20072,19986,20023,1764,1,0
447,6/21/2019 17:30,19980,20024,19973,19988,1587,1,0
448,6/21/2019 17:00,19902,19981,19902,19979,1812,1,0
449,6/21/2019 16:30,19865,19931,19814,19902,2293,1,0
450,6/20/2019 22:30,19952,19996,19940,19966,1677,1,0
451,6/20/2019 22:00,19944,19957,19897,19950,1266,1,0
452,6/20/2019 21:30,19933,19948,19917,19943,1188,1,0
453,6/20/2019 21:00,19912,19953,19901,19934,1290,1,0
454,6/20/2019 20:30,19936,19952,19897,19912,1203,1,0
455,6/20/2019 20:00,19907,19945,19896,19936,1370,1,0
456,6/20/2019 19:30,19880,19916,19857,19906,1742,1,0
457,6/20/2019 19:00,19913,19921,19803,19880,2047,1,0
458,6/20/2019 18:30,19874,19928,19862,19914,1387,1,0
459,6/20/2019 18:00,19884,19941,19858,19878,1833,1,0
460,6/20/2019 17:30,19873,19914,19840,19883,1891,1,0
461,6/20/2019 17:00,19968,19996,19851,19873,2203,1,0
462,6/20/2019 16:30,20026,20050,19904,19966,2500,1,0
463,6/19/2019 22:30,19825,19878,19783,19794,2145,1,0
464,6/19/2019 22:00,19799,19841,19788,19825,2104,1,0
465,6/19/2019 21:30,19798,19868,19756,19799,2947,1,0
466,6/19/2019 21:00,19798,19985,19726,19797,2334,1,0
467,6/19/2019 20:30,19769,19814,19762,19796,751,1,0
468,6/19/2019 20:00,19809,19810,19743,19768,733,1,0
469,6/19/2019 19:30,19811,19819,19801,19811,545,1,0
470,6/19/2019 19:00,19818,19835,19800,19812,788,1,0
471,6/19/2019 18:30,19852,19853,19801,19817,896,1,0
472,6/19/2019 18:00,19847,19873,19832,19854,1015,1,0
473,6/19/2019 17:30,19826,19868,19819,19845,1356,1,0
474,6/19/2019 17:00,19835,19866,19792,19823,1892,1,0
475,6/19/2019 16:30,19943,19948,19784,19835,2089,1,0
476,6/18/2019 22:30,19863,19870,19792,19835,2115,1,0
477,6/18/2019 22:00,19888,19898,19850,19863,1187,1,0
478,6/18/2019 21:30,19882,19900,19867,19889,966,1,0
479,6/18/2019 21:00,19856,19898,19856,19881,1034,1,0
480,6/18/2019 20:30,19823,19862,19805,19856,1105,1,0
481,6/18/2019 20:00,19874,19874,19814,19824,1417,1,0
482,6/18/2019 19:30,19883,19906,19853,19873,1296,1,0
483,6/18/2019 19:00,19848,19898,19838,19882,1347,1,0
484,6/18/2019 18:30,19899,19929,19834,19849,1738,1,0
485,6/18/2019 18:00,19999,20024,19897,19899,2129,1,0
486,6/18/2019 17:30,19949,20028,19942,19999,1973,1,0
487,6/18/2019 17:00,19902,19998,19894,19950,3109,1,0
488,6/18/2019 16:30,19571,19981,19522,19903,4127,1,0
489,6/17/2019 22:30,19438,19439,19359,19376,1492,1,0
490,6/17/2019 22:00,19423,19448,19401,19439,675,1,0
491,6/17/2019 21:30,19428,19447,19416,19423,581,1,0
492,6/17/2019 21:00,19459,19476,19423,19428,620,1,0
493,6/17/2019 20:30,19421,19463,19417,19457,624,1,0
494,6/17/2019 20:00,19422,19435,19413,19421,612,1,0
495,6/17/2019 19:30,19406,19433,19399,19421,707,1,0
496,6/17/2019 19:00,19412,19426,19389,19406,761,1,0
497,6/17/2019 18:30,19410,19448,19403,19412,934,1,0
498,6/17/2019 18:00,19461,19468,19404,19409,1333,1,0
499,6/17/2019 17:30,19452,19493,19444,19462,1179,1,0
500,6/17/2019 17:00,19466,19478,19412,19451,1629,1,0
501,6/17/2019 16:30,19280,19481,19210,19460,1758,1,0
502,6/14/2019 22:30,19345,19349,19271,19282,1598,1,0
503,6/14/2019 22:00,19298,19356,19298,19344,1021,1,0
504,6/14/2019 21:30,19278,19301,19274,19300,586,1,0
505,6/14/2019 21:00,19260,19302,19256,19278,811,1,0
506,6/14/2019 20:30,19273,19293,19258,19259,826,1,0
507,6/14/2019 20:00,19246,19285,19236,19274,644,1,0
508,6/14/2019 19:30,19232,19260,19221,19246,854,1,0
509,6/14/2019 19:00,19229,19253,19207,19235,1097,1,0
510,6/14/2019 18:30,19218,19266,19202,19230,1236,1,0
511,6/14/2019 18:00,19252,19263,19134,19221,1555,1,0
512,6/14/2019 17:30,19167,19272,19153,19251,1932,1,0
513,6/14/2019 17:00,19063,19186,19048,19168,2546,1,0
514,6/14/2019 16:30,19148,19207,19030,19063,3128,1,0
515,6/13/2019 22:30,19439,19449,19367,19423,1876,1,0
516,6/13/2019 22:00,19474,19480,19411,19439,1381,1,0
517,6/13/2019 21:30,19494,19494,19445,19474,1018,1,0
518,6/13/2019 21:00,19527,19527,19471,19496,840,1,0
